author_id,author_name,orcid,works_count,citations_sum,oa_share,multi_institution_share,papers_since_2020,coauthors_count,top_concepts,is_key_researcher
https://openalex.org/A5048622877,Yogesh K. Dwivedi,https://orcid.org/0000-0002-5547-9990,3,4154,66.7,100.0,3,85,Political science (3); Computer science (3); Engineering (3); Law (3); Generative grammar (2),True
https://openalex.org/A5042653526,Robertas Damaševičius,https://orcid.org/0000-0001-9990-1084,3,419,66.7,100.0,3,16,Computer science (3); Artificial intelligence (3); Machine learning (3); Artificial neural network (2); Deep learning (2),True
https://openalex.org/A5038073619,Cagatay Catal,https://orcid.org/0000-0003-0959-2930,3,311,100.0,100.0,3,11,Computer science (3); Artificial intelligence (3); Deep learning (3); Machine learning (3); Convolutional neural network (2),True
https://openalex.org/A5100434437,Yudong Zhang,https://orcid.org/0000-0002-4870-1493,3,553,100.0,100.0,3,49,Artificial intelligence (3); Computer science (3); Mathematics (3); COVID-19 diagnosis using AI (2); Convolutional neural network (2),True
https://openalex.org/A5000554104,Georgios Kaissis,https://orcid.org/0000-0001-8382-8062,2,1469,100.0,100.0,2,14,Computer science (2); Information privacy (2); Computer security (2); Artificial intelligence (2); Privacy-Preserving Technologies in Data (2),False
https://openalex.org/A5010146439,Alexander Amini,,2,358,50.0,100.0,2,9,Artificial neural network (2); Computer science (2); Artificial intelligence (2); Neural Networks and Applications (2); Business (1),False
https://openalex.org/A5034657358,Andreas Holzinger,https://orcid.org/0000-0002-6786-5194,2,468,100.0,100.0,2,8,Computer science (2); Artificial intelligence (2); Domain (mathematical analysis) (2); Data science (2); Mathematics (2),False
https://openalex.org/A5025684214,Ramin Hasani,https://orcid.org/0000-0002-9889-5222,2,358,50.0,100.0,2,9,Artificial neural network (2); Computer science (2); Artificial intelligence (2); Neural Networks and Applications (2); Business (1),False
https://openalex.org/A5039508726,Rytis Maskeliūnas,https://orcid.org/0000-0002-2809-2213,2,259,50.0,100.0,2,5,Computer science (2); Artificial neural network (2); Artificial intelligence (2); Machine learning (2); Field (mathematics) (1),False
https://openalex.org/A5042194412,Bernd Carsten Stahl,https://orcid.org/0000-0002-4058-4456,2,3080,100.0,100.0,2,76,Knowledge management (2); Engineering ethics (2); Sociology (2); Political science (2); Computer science (2),False
https://openalex.org/A5036987388,Jingkuan Song,https://orcid.org/0000-0002-2549-8322,2,781,100.0,100.0,2,8,Computer science (2); Artificial intelligence (2); Deep learning (2); Machine learning (2); Deep neural networks (2),False
https://openalex.org/A5034248834,Nripendra P. Rana,https://orcid.org/0000-0003-1105-8729,2,4123,100.0,100.0,2,81,Knowledge management (2); Sociology (2); Political science (2); Computer science (2); Engineering (2),False
https://openalex.org/A5027171279,Nicu Sebe,https://orcid.org/0000-0002-6597-7248,2,781,100.0,100.0,2,8,Computer science (2); Artificial intelligence (2); Deep learning (2); Machine learning (2); Deep neural networks (2),False
https://openalex.org/A5024067284,Xianglong Liu,https://orcid.org/0000-0002-7618-3275,2,781,100.0,100.0,2,8,Computer science (2); Artificial intelligence (2); Deep learning (2); Machine learning (2); Deep neural networks (2),False
https://openalex.org/A5007695310,John S. Edwards,https://orcid.org/0000-0003-3979-017X,2,4123,100.0,100.0,2,81,Knowledge management (2); Sociology (2); Political science (2); Computer science (2); Engineering (2),False
https://openalex.org/A5007748020,Rickmer Braren,https://orcid.org/0000-0001-6039-6957,2,1469,100.0,100.0,2,14,Computer science (2); Information privacy (2); Computer security (2); Artificial intelligence (2); Privacy-Preserving Technologies in Data (2),False
https://openalex.org/A5050368394,Francisco José García‐Peñalvo,https://orcid.org/0000-0001-9987-5584,2,269,100.0,50.0,2,3,Computer science (2); Generative grammar (2); Data science (2); Artificial intelligence (2); Scientific Computing and Data Management (1),False
https://openalex.org/A5045016749,Francisco Herrera,https://orcid.org/0000-0002-7283-312X,2,510,100.0,100.0,2,53,Computer science (2); Artificial intelligence (1); Field (mathematics) (1); Robotics (1); Applications of artificial intelligence (1),False
https://openalex.org/A5036588940,Mathias Lechner,https://orcid.org/0000-0002-6117-0076,2,358,50.0,100.0,2,9,Artificial neural network (2); Computer science (2); Artificial intelligence (2); Neural Networks and Applications (2); Business (1),False
https://openalex.org/A5032994640,Yanqing Duan,https://orcid.org/0000-0003-4205-7403,2,4123,100.0,100.0,2,81,Knowledge management (2); Sociology (2); Political science (2); Computer science (2); Engineering (2),False
https://openalex.org/A5051070119,Marcus R. Makowski,,2,1469,100.0,100.0,2,14,Computer science (2); Information privacy (2); Computer security (2); Artificial intelligence (2); Privacy-Preserving Technologies in Data (2),False
https://openalex.org/A5051364218,Paolo Giudici,https://orcid.org/0000-0002-4198-0127,2,270,100.0,50.0,2,3,Computer science (2); Artificial intelligence (2); Machine learning (2); Accounting (2); Explainable Artificial Intelligence (XAI) (2),False
https://openalex.org/A5053890378,Davide Bacciu,https://orcid.org/0000-0001-5213-2468,2,402,100.0,50.0,2,6,Computer science (2); Deep learning (2); Artificial intelligence (2); Machine learning (2); Exposition (narrative) (1),False
https://openalex.org/A5056546246,João Manuel R. S. Tavares,https://orcid.org/0000-0001-7603-6526,2,351,100.0,50.0,2,9,Computer science (2); Artificial neural network (2); Artificial intelligence (2); Machine learning (2); Transformer (1),False
https://openalex.org/A5061026797,Samuel Fosso Wamba,https://orcid.org/0000-0002-1073-058X,2,267,0.0,50.0,2,3,Knowledge management (2); Computer science (2); Big Data and Business Intelligence (2); Business (1); Organizational performance (1),False
https://openalex.org/A5061235109,Arpan Kumar Kar,https://orcid.org/0000-0003-4186-4887,2,3130,100.0,100.0,2,77,Computer science (2); Artificial intelligence (2); Transformative learning (1); Generative grammar (1); Knowledge management (1),False
https://openalex.org/A5062073470,Marijn Janssen,https://orcid.org/0000-0001-6211-8790,2,3093,50.0,100.0,2,74,Public relations (2); Political science (2); Computer science (2); Engineering (2); Artificial intelligence (2),False
https://openalex.org/A5062646838,Thomas Bäck,https://orcid.org/0000-0001-6768-1478,2,211,100.0,50.0,2,9,Computer science (2); Artificial intelligence (2); Reinforcement learning (1); Curse of dimensionality (1); Multi-agent system (1),False
https://openalex.org/A5064136287,Sanjay Misra,https://orcid.org/0000-0002-3556-9331,2,259,50.0,100.0,2,5,Computer science (2); Artificial neural network (2); Artificial intelligence (2); Machine learning (2); Field (mathematics) (1),False
https://openalex.org/A5064888903,Munish Kumar Gupta,https://orcid.org/0000-0002-0777-1559,2,525,50.0,100.0,2,11,Artificial intelligence (2); Engineering (2); Computer science (2); Machining (1); Artificial neural network (1),False
https://openalex.org/A5065190539,Timon Rabczuk,https://orcid.org/0000-0002-7150-296X,2,333,100.0,100.0,2,22,Computer science (2); Artificial intelligence (2); Philosophy (2); Adaptive neuro fuzzy inference system (1); Artificial neural network (1),False
https://openalex.org/A5066830185,Daniela Rus,https://orcid.org/0000-0001-5473-3566,2,358,50.0,100.0,2,9,Artificial neural network (2); Computer science (2); Artificial intelligence (2); Neural Networks and Applications (2); Business (1),False
https://openalex.org/A5072261829,Ramakrishnan Raman,https://orcid.org/0000-0003-3642-6989,2,4123,100.0,100.0,2,81,Knowledge management (2); Sociology (2); Political science (2); Computer science (2); Engineering (2),False
https://openalex.org/A5076679564,Patrick Mikalef,https://orcid.org/0000-0002-6788-2277,2,743,100.0,100.0,2,6,Knowledge management (2); Engineering (2); Computer science (2); Big Data and Business Intelligence (2); Identification (biology) (1),False
https://openalex.org/A5076869143,Ismaila Temitayo Sanusi,https://orcid.org/0000-0002-5705-6684,2,378,100.0,100.0,2,7,Psychology (2); Mathematics education (2); Computer science (2); Political science (2); Law (2),False
https://openalex.org/A5078854559,Karl Thurnhofer‐Hemsi,https://orcid.org/0000-0001-6519-1213,2,423,50.0,50.0,2,41,Artificial intelligence (2); Computer science (2); Field (mathematics) (1); Robotics (1); Applications of artificial intelligence (1),False
https://openalex.org/A5083528596,Denis Dennehy,https://orcid.org/0000-0001-9931-762X,2,3588,100.0,100.0,2,75,Knowledge management (2); Engineering ethics (2); Sociology (2); Political science (2); Computer science (2),False
https://openalex.org/A5011354002,J. M. Górriz,https://orcid.org/0000-0001-7069-1714,2,431,100.0,100.0,2,43,Artificial intelligence (2); Computer science (2); Mathematics (2); COVID-19 diagnosis using AI (2); Field (mathematics) (1),False
https://openalex.org/A5101790836,Xiao Bai,https://orcid.org/0000-0001-8561-9299,2,781,100.0,100.0,2,8,Computer science (2); Artificial intelligence (2); Deep learning (2); Machine learning (2); Deep neural networks (2),False
https://openalex.org/A5110616325,Mark Ryan,,2,242,100.0,50.0,2,4,Engineering ethics (2); Sociology (2); Political science (2); Engineering (2); Psychology of Moral and Emotional Judgment (2),False
https://openalex.org/A5114376321,João Gama,https://orcid.org/0000-0003-3357-1195,1,315,0.0,100.0,1,2,Computer science (1); Offensive (1); Intrusion detection system (1); Relevance (law) (1); Context (archaeology) (1),False
https://openalex.org/A5115044944,Dimitrios Dimitriadis,https://orcid.org/0000-0001-8483-0105,1,93,100.0,100.0,1,73,Benchmarking (1); Software deployment (1); Computer science (1); Process (computing) (1); Health care (1),False
https://openalex.org/A3022071358,Albert Harkema,https://orcid.org/0000-0002-7091-1147,1,1652,100.0,100.0,1,16,Machine Learning in Healthcare (2); Meta-analysis and systematic reviews (2); Artificial Intelligence in Healthcare and Education (2),False
https://openalex.org/A3022086303,Gerbrich Ferdinands,https://orcid.org/0000-0002-4998-3293,1,1652,100.0,100.0,1,16,Machine Learning in Healthcare (2); Meta-analysis and systematic reviews (2); Artificial Intelligence in Healthcare and Education (2),False
https://openalex.org/A3022654452,Felix Weijdema,https://orcid.org/0000-0001-5150-1102,1,1652,100.0,100.0,1,16,Machine Learning in Healthcare (2); Meta-analysis and systematic reviews (2); Artificial Intelligence in Healthcare and Education (2),False
https://openalex.org/A3023641914,Raoul Schram,,1,1652,100.0,100.0,1,16,Machine Learning in Healthcare (2); Meta-analysis and systematic reviews (2); Artificial Intelligence in Healthcare and Education (2),False
https://openalex.org/A3023712829,Qixiang Fang,https://orcid.org/0000-0003-2689-6653,1,1652,100.0,100.0,1,16,Machine Learning in Healthcare (2); Meta-analysis and systematic reviews (2); Artificial Intelligence in Healthcare and Education (2),False
https://openalex.org/A3037163286,Joukje Willemsen,,1,1652,100.0,100.0,1,16,Machine Learning in Healthcare (2); Meta-analysis and systematic reviews (2); Artificial Intelligence in Healthcare and Education (2),False
https://openalex.org/A3111288759,Sybren Hindriks,,1,1652,100.0,100.0,1,16,Machine Learning in Healthcare (2); Meta-analysis and systematic reviews (2); Artificial Intelligence in Healthcare and Education (2),False
https://openalex.org/A3121254158,Dominic A. Neu,,1,248,100.0,100.0,1,2,Business Process Modeling and Analysis (2); Data Quality and Management (2); Blockchain Technology Applications and Security (2),False
https://openalex.org/A323026139,Eyke Hüllermeier,https://orcid.org/0000-0002-9944-4108,1,2446,100.0,100.0,1,1,Anomaly Detection Techniques and Applications (2); Machine Learning and Data Classification (2); Adversarial Robustness in Machine Learning (2),False
https://openalex.org/A4296500086,StanisŁaw Woźniak,https://orcid.org/0000-0001-7282-3792,1,284,100.0,100.0,1,3,Advanced Memory and Neural Computing (2); Neural Networks and Reservoir Computing (2); Neural dynamics and brain function (2),False
https://openalex.org/A4306269292,Birgitta Dresp-Langley,,1,322,100.0,100.0,1,4,Reinforcement Learning in Robotics (2); Robot Manipulation and Learning (2); Adaptive Dynamic Programming Control (2),False
https://openalex.org/A5000010226,Freek Hollman,,1,64,100.0,100.0,1,20,Computer science (1); Trustworthiness (1); Accountability (1); Software deployment (1); Health care (1),False
https://openalex.org/A5000041766,Marianne Johansson Jørgensen,https://orcid.org/0000-0003-3932-4822,1,162,100.0,100.0,1,6,Computer science (1); Electronic health record (1); Event (particle physics) (1); Deep learning (1); Sepsis (1),False
https://openalex.org/A5000045142,Scott W. Cunningham,https://orcid.org/0000-0001-7140-916X,1,2960,100.0,100.0,1,72,Transformative learning (1); Generative grammar (1); Knowledge management (1); Hospitality (1); Engineering ethics (1),False
https://openalex.org/A5000111344,Richard S. Zemel,https://orcid.org/0000-0001-9353-7509,1,1493,100.0,100.0,1,6,Artificial intelligence (1); Computer science (1); Deep learning (1); Transferability (1); Benchmarking (1),False
https://openalex.org/A5000141831,Yiyu Shi,https://orcid.org/0000-0002-6788-9823,1,65,100.0,100.0,1,9,Sustainability (1); Computer science (1); Health care (1); Resource (disambiguation) (1); Domain (mathematical analysis) (1),False
https://openalex.org/A5000296607,Sherif Sakr,https://orcid.org/0000-0002-2503-523X,1,166,0.0,100.0,1,3,Interpretability (1); Machine learning (1); Artificial intelligence (1); Computer science (1); Decision tree (1),False
https://openalex.org/A5000415562,Marie Hornberger,,1,158,100.0,0.0,1,2,Test (biology) (1); Literacy (1); Mathematics education (1); Applications of artificial intelligence (1); Variance (accounting) (1),False
https://openalex.org/A5000423090,Davide Calvaresi,https://orcid.org/0000-0001-9816-7439,1,97,100.0,100.0,1,15,Terminology (1); Taxonomy (biology) (1); Computer science (1); Data science (1); Management science (1),False
https://openalex.org/A5000635267,Vijay Janapa Reddi,https://orcid.org/0000-0002-5259-7721,1,93,100.0,100.0,1,73,Benchmarking (1); Software deployment (1); Computer science (1); Process (computing) (1); Health care (1),False
https://openalex.org/A5000641874,Sara Gerke,https://orcid.org/0000-0002-5718-3982,1,54,100.0,100.0,1,3,Artificial intelligence (1); Variety (cybernetics) (1); Computer science (1); Telemedicine (1); Health care (1),False
https://openalex.org/A5000663216,Niklas Boers,https://orcid.org/0000-0002-1239-9034,1,243,100.0,100.0,1,6,Earth system science (1); Computer science (1); Forcing (mathematics) (1); Artificial neural network (1); Process (computing) (1),False
https://openalex.org/A5000792679,Rajiv Kashyap,https://orcid.org/0000-0001-5043-1333,1,29,100.0,100.0,1,8,Sociocultural evolution (1); Human intelligence (1); Curriculum (1); Autonomy (1); Artificial intelligence (1),False
https://openalex.org/A5000845063,Pascal Mettes,https://orcid.org/0000-0001-9275-5942,1,35,100.0,100.0,1,4,Artificial intelligence (1); Deep learning (1); Pattern recognition (psychology) (1); Computer science (1); Computer vision (1),False
https://openalex.org/A5000876302,Mohammed Amir Rais,https://orcid.org/0000-0002-1290-4379,1,128,100.0,100.0,1,16,Medical education (1); Cross-sectional study (1); Field (mathematics) (1); Positive attitude (1); Perception (1),False
https://openalex.org/A5001189952,Xinyu Shao,https://orcid.org/0000-0001-8080-652X,1,309,0.0,100.0,1,4,Overfitting (1); Artificial intelligence (1); Convolutional neural network (1); Pattern recognition (psychology) (1); Convolution (computer science) (1),False
https://openalex.org/A5001207425,Eduardo Mosqueira-Rey,https://orcid.org/0000-0002-4894-1067,1,603,100.0,0.0,1,4,Computer science (1); Artificial intelligence (1); Machine learning (1); Process (computing) (1); Active learning (machine learning) (1),False
https://openalex.org/A5001249643,Peng Sha,,1,243,100.0,100.0,1,9,German (1); Scale (ratio) (1); Psychology (1); Context (archaeology) (1); China (1),False
https://openalex.org/A5001364826,Iris Junglas,https://orcid.org/0000-0002-2914-3879,1,2960,100.0,100.0,1,72,Transformative learning (1); Generative grammar (1); Knowledge management (1); Hospitality (1); Engineering ethics (1),False
https://openalex.org/A5001490863,Danial Jahed Armaghani,https://orcid.org/0000-0001-8171-6403,1,229,0.0,100.0,1,4,Compressive strength (1); Mortar (1); Computational Science and Engineering (1); Composite material (1); Computer science (1),False
https://openalex.org/A5001599295,Rick Siow Mong Goh,https://orcid.org/0000-0001-9116-1595,1,93,100.0,100.0,1,73,Benchmarking (1); Software deployment (1); Computer science (1); Process (computing) (1); Health care (1),False
https://openalex.org/A5001759725,Debo Dutta,,1,93,100.0,100.0,1,73,Benchmarking (1); Software deployment (1); Computer science (1); Process (computing) (1); Health care (1),False
https://openalex.org/A5001884200,Swapnil Verma,https://orcid.org/0000-0002-2041-3334,1,116,100.0,100.0,1,4,Computer science (1); Robot (1); Artificial intelligence (1); Deep learning (1); Obstacle (1),False
https://openalex.org/A5002247621,Amir Hossein Nabizadeh,https://orcid.org/0000-0003-2613-216X,1,89,100.0,100.0,1,1,Personalization (1); Computer science (1); Plan (archaeology) (1); Architecture (1); Human intelligence (1),False
https://openalex.org/A5002565259,Davide Mezzogori,https://orcid.org/0000-0002-3303-0789,1,475,100.0,100.0,1,3,Computer science (1); Field (mathematics) (1); Artificial intelligence (1); Popularity (1); Domain (mathematical analysis) (1),False
https://openalex.org/A5002683918,Bedir Teki̇nerdoğan,https://orcid.org/0000-0002-8538-7261,1,107,100.0,100.0,1,4,Phishing (1); Deep learning (1); Artificial intelligence (1); Machine learning (1); Computer science (1),False
https://openalex.org/A5002755034,Wilhelm Kirchgässner,https://orcid.org/0000-0001-9490-1843,1,61,100.0,0.0,1,2,Computer science (1); Artificial neural network (1); Thermal (1); State space (1); Artificial intelligence (1),False
https://openalex.org/A5002808678,Francisco J. Martínez-Murcia,https://orcid.org/0000-0001-8146-7056,1,282,100.0,100.0,1,40,Artificial intelligence (1); Field (mathematics) (1); Computer science (1); Robotics (1); Applications of artificial intelligence (1),False
https://openalex.org/A5002897856,Jakub Siłka,https://orcid.org/0000-0001-9133-4388,1,244,100.0,0.0,1,2,Computer science (1); Pooling (1); Artificial intelligence (1); Convolutional neural network (1); Deep learning (1),False
https://openalex.org/A5002978188,Aaron Ray,https://orcid.org/0000-0002-9407-091X,1,113,100.0,100.0,1,7,Artificial neural network (1); Computer science (1); Business (1); Artificial intelligence (1); Neural Networks and Applications (1),False
https://openalex.org/A5003032735,Mariarosaria Taddeo,https://orcid.org/0000-0002-1181-649X,1,229,100.0,100.0,1,2,Accountability (1); CLARITY (1); Cornerstone (1); Variety (cybernetics) (1); Corporate governance (1),False
https://openalex.org/A5003259628,Félix de la Paz López,https://orcid.org/0000-0002-1530-159X,1,282,100.0,100.0,1,40,Artificial intelligence (1); Field (mathematics) (1); Computer science (1); Robotics (1); Applications of artificial intelligence (1),False
https://openalex.org/A5003288246,Marina Johnson,https://orcid.org/0000-0002-8366-8553,1,91,0.0,100.0,1,3,Computer science (1); Artificial intelligence (1); Construct (python library) (1); Domain (mathematical analysis) (1); Transparency (behavior) (1),False
https://openalex.org/A5003312185,Michaël Lognoul,https://orcid.org/0009-0005-5137-8278,1,140,0.0,0.0,1,3,Interpretability (1); Legal aspects of computing (1); Context (archaeology) (1); Artificial intelligence (1); Deep learning (1),False
https://openalex.org/A5003354533,Mattia Neroni,https://orcid.org/0000-0002-4507-4789,1,475,100.0,100.0,1,3,Computer science (1); Field (mathematics) (1); Artificial intelligence (1); Popularity (1); Domain (mathematical analysis) (1),False
https://openalex.org/A5003457565,Giacomo D’Alesio,,1,151,100.0,100.0,1,11,Computer science (1); Artificial intelligence (1); Convolutional neural network (1); Materials science (1); Soft robotics (1),False
https://openalex.org/A5003666086,Jaap E. Wieringa,https://orcid.org/0000-0001-9324-5952,1,102,100.0,100.0,1,3,Psychology (1); Service (business) (1); Knowledge management (1); Business (1); Marketing (1),False
https://openalex.org/A5003708445,Maarten de Laat,https://orcid.org/0000-0003-2243-2667,1,278,100.0,100.0,1,10,Dialogical self (1); Knowledge management (1); Cognition (1); Computer science (1); Test (biology) (1),False
https://openalex.org/A5003777693,Anna Monreale,https://orcid.org/0000-0001-8541-0284,1,122,100.0,100.0,1,5,Black box (1); Computer science (1); Artificial intelligence (1); Machine learning (1); Set (abstract data type) (1),False
https://openalex.org/A5003799782,Witold Pedrycz,https://orcid.org/0000-0002-9335-9930,1,293,0.0,100.0,1,6,Computer science (1); Transformer (1); Artificial intelligence (1); Machine learning (1); Data science (1),False
https://openalex.org/A5003975347,Iyad Abu Doush,https://orcid.org/0000-0001-7200-0032,1,160,100.0,100.0,1,11,Artificial intelligence (1); Computer science (1); Coronavirus disease 2019 (COVID-19) (1); Machine learning (1); Deep learning (1),False
https://openalex.org/A5004040001,Bert Heinrichs,https://orcid.org/0000-0002-0181-0078,1,109,100.0,0.0,1,0,Deliberation (1); Performing arts (1); Psychology (1); Epistemology (1); Cognitive psychology (1),False
https://openalex.org/A5004105552,B.L. Sharma,https://orcid.org/0000-0002-4834-3577,1,151,100.0,100.0,1,3,Computer science (1); Artificial intelligence (1); Intrusion detection system (1); Deep learning (1); Machine learning (1),False
https://openalex.org/A5004145677,Bryson Payne,https://orcid.org/0000-0003-4539-0308,1,282,100.0,100.0,1,40,Artificial intelligence (1); Field (mathematics) (1); Computer science (1); Robotics (1); Applications of artificial intelligence (1),False
https://openalex.org/A5004203337,Anna V. Kononova,https://orcid.org/0000-0002-4138-7024,1,129,100.0,0.0,1,3,Reinforcement learning (1); Computer science (1); Artificial intelligence (1); Curse of dimensionality (1); Multi-agent system (1),False
https://openalex.org/A5004322083,Weiqiang Jin,https://orcid.org/0000-0002-6656-6061,1,98,100.0,100.0,1,3,Computer science (1); Artificial intelligence (1); Field (mathematics) (1); Software deployment (1); Machine learning (1),False
https://openalex.org/A5004664070,Andreas Kanavos,https://orcid.org/0000-0002-9964-4134,1,50,100.0,100.0,1,2,Sentiment analysis (1); Coronavirus disease 2019 (COVID-19) (1); Computational Science and Engineering (1); Computer science (1); Artificial intelligence (1),False
https://openalex.org/A5004666484,Mahtabin Rodela Rozbu,,1,655,100.0,100.0,1,8,Computer science (1); Deep learning (1); Artificial intelligence (1); Machine learning (1); Field (mathematics) (1),False
https://openalex.org/A5004738837,Andreia Martinho,https://orcid.org/0000-0003-2982-3476,1,107,100.0,0.0,1,2,Perspective (graphical) (1); Operationalization (1); Distrust (1); Health care (1); Engineering ethics (1),False
https://openalex.org/A5004797820,Francisco Caio Lima Paiva,https://orcid.org/0000-0003-2453-4608,1,25,0.0,100.0,1,6,Reinforcement learning (1); Computer science (1); Artificial intelligence (1); Machine learning (1); Deep learning (1),False
https://openalex.org/A5004847496,Schahram Dustdar,https://orcid.org/0000-0001-6872-8821,1,597,100.0,100.0,1,21,Autonomic computing (1); Computer science (1); Cloud computing (1); Granularity (1); Utility computing (1),False
https://openalex.org/A5004958526,Gaith Rjoub,https://orcid.org/0000-0002-7282-0687,1,293,0.0,100.0,1,6,Computer science (1); Transformer (1); Artificial intelligence (1); Machine learning (1); Data science (1),False
https://openalex.org/A5005376814,Rohit Trivedi,https://orcid.org/0000-0003-2874-3132,1,122,100.0,0.0,1,1,Microgrid (1); Prosumer (1); Computer science (1); Control (management) (1); Distributed generation (1),False
https://openalex.org/A5005516592,Isabel Praça,https://orcid.org/0000-0002-2519-9859,1,315,0.0,100.0,1,2,Computer science (1); Offensive (1); Intrusion detection system (1); Relevance (law) (1); Context (archaeology) (1),False
https://openalex.org/A5005543589,Christian Stöhr,https://orcid.org/0000-0002-0001-5873,1,149,100.0,0.0,1,2,Psychology (1); Perception (1); Mathematics education (1); Neuroscience (1); AI in Service Interactions (1),False
https://openalex.org/A5005914878,Sander M. Bohté,https://orcid.org/0000-0002-7866-278X,1,192,100.0,100.0,1,2,Spiking neural network (1); Computer science (1); Artificial neural network (1); Neuromorphic engineering (1); Recurrent neural network (1),False
https://openalex.org/A5005984357,Nishitha Chidipothu,,1,29,100.0,100.0,1,8,Sociocultural evolution (1); Human intelligence (1); Curriculum (1); Autonomy (1); Artificial intelligence (1),False
https://openalex.org/A5006120288,Robert M. Davison,https://orcid.org/0000-0002-7243-3521,1,2960,100.0,100.0,1,72,Transformative learning (1); Generative grammar (1); Knowledge management (1); Hospitality (1); Engineering ethics (1),False
https://openalex.org/A5006134131,Michael Friedrich,https://orcid.org/0000-0001-6326-4749,1,54,100.0,0.0,1,3,Artificial intelligence (1); Deep learning (1); Artificial neural network (1); Computer science (1); Visual inspection (1),False
https://openalex.org/A5006168870,Sarah Howard,https://orcid.org/0000-0002-9690-2134,1,278,100.0,100.0,1,10,Dialogical self (1); Knowledge management (1); Cognition (1); Computer science (1); Test (biology) (1),False
https://openalex.org/A5006180785,Helena Schmitt,https://orcid.org/0000-0001-6734-6928,1,243,100.0,100.0,1,9,German (1); Scale (ratio) (1); Psychology (1); Context (archaeology) (1); China (1),False
https://openalex.org/A5006215958,Samuel Ribeiro‐Navarrete,https://orcid.org/0000-0003-1046-5322,1,2960,100.0,100.0,1,72,Transformative learning (1); Generative grammar (1); Knowledge management (1); Hospitality (1); Engineering ethics (1),False
https://openalex.org/A5006461848,Daniel Rueckert,https://orcid.org/0000-0002-5683-5889,1,392,100.0,100.0,1,13,Computer science (1); USable (1); Inference (1); Convolutional neural network (1); Encryption (1),False
https://openalex.org/A5006631932,Gregory Diamos,,1,93,100.0,100.0,1,73,Benchmarking (1); Software deployment (1); Computer science (1); Process (computing) (1); Health care (1),False
https://openalex.org/A5006679927,Savvas Papagiannidis,https://orcid.org/0000-0003-0799-491X,1,2960,100.0,100.0,1,72,Transformative learning (1); Generative grammar (1); Knowledge management (1); Hospitality (1); Engineering ethics (1),False
https://openalex.org/A5006731477,Leon W.M.M. Terstappen,https://orcid.org/0000-0001-5944-3787,1,89,100.0,100.0,1,9,Convolutional neural network (1); Deep learning (1); Computer science (1); Artificial intelligence (1); Circulating tumor cell (1),False
https://openalex.org/A5007067931,Satyabrata Roy,https://orcid.org/0000-0002-1856-5144,1,151,100.0,100.0,1,3,Computer science (1); Artificial intelligence (1); Intrusion detection system (1); Deep learning (1); Machine learning (1),False
https://openalex.org/A5007082510,Víctor Uc-Cetina,https://orcid.org/0000-0002-4713-3762,1,129,100.0,100.0,1,4,Computer science (1); Reinforcement learning (1); Artificial intelligence (1); Relevance (law) (1); Key (lock) (1),False
https://openalex.org/A5007157109,Vincent Andrearczyk,https://orcid.org/0000-0003-0793-5821,1,97,100.0,100.0,1,15,Terminology (1); Taxonomy (biology) (1); Computer science (1); Data science (1); Management science (1),False
https://openalex.org/A5007325624,Timo Speith,https://orcid.org/0000-0002-6675-154X,1,506,100.0,100.0,1,7,Perspective (graphical) (1); Stakeholder (1); Knowledge management (1); Management science (1); Computer science (1),False
https://openalex.org/A5007362138,Jacob G. Foster,https://orcid.org/0000-0003-4942-8326,1,56,100.0,100.0,1,15,Computer science (1); Benchmark (surveying) (1); Artificial intelligence (1); Machine learning (1); Data science (1),False
https://openalex.org/A5007453085,Sanne de Wit,https://orcid.org/0000-0001-8867-2968,1,89,100.0,100.0,1,9,Convolutional neural network (1); Deep learning (1); Computer science (1); Artificial intelligence (1); Circulating tumor cell (1),False
https://openalex.org/A5007494387,Alexandre de Streel,,1,140,0.0,0.0,1,3,Interpretability (1); Legal aspects of computing (1); Context (archaeology) (1); Artificial intelligence (1); Deep learning (1),False
https://openalex.org/A5007540315,H.J.P. Marvin,https://orcid.org/0000-0001-8603-5965,1,59,100.0,100.0,1,5,Computer science (1); Harm (1); Artificial intelligence (1); Food supply (1); Scalability (1),False
https://openalex.org/A5007561110,Oliver Wallscheid,https://orcid.org/0000-0001-9362-8777,1,61,100.0,0.0,1,2,Computer science (1); Artificial neural network (1); Thermal (1); State space (1); Artificial intelligence (1),False
https://openalex.org/A5007585346,Gennady Pekhimenko,https://orcid.org/0000-0002-3839-0919,1,93,100.0,100.0,1,73,Benchmarking (1); Software deployment (1); Computer science (1); Process (computing) (1); Health care (1),False
https://openalex.org/A5007629138,Goreti Marreiros,https://orcid.org/0000-0003-4417-8401,1,183,100.0,100.0,1,2,Machine learning (1); Computer science (1); Artificial intelligence (1); Context (archaeology) (1); Decision tree (1),False
https://openalex.org/A5007868194,Paul Bergmann,https://orcid.org/0000-0002-4458-3573,1,391,100.0,0.0,1,4,Anomaly detection (1); Computer science (1); Artificial intelligence (1); Pattern recognition (psychology) (1); Convolutional neural network (1),False
https://openalex.org/A5007908695,Jan-Philipp Kaiser,https://orcid.org/0000-0002-4164-1731,1,135,100.0,0.0,1,4,Reinforcement learning (1); Computer science (1); Production (economics) (1); Heuristics (1); Job shop (1),False
