Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2021);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
77;21100996952;"Annales Universitates Paedagogicae Cracoviensis. Studia ad Didacticam Mathematicae Pertinentia";journal;"20809751, 2450341X";"Uniwersytet Pedagogiczny";Yes;No;0,108;Q4;3;10;25;122;8;24;0,32;12,20;64,71;0;0;Poland;Eastern Europe;"Uniwersytet Pedagogiczny";"2019-2023";"Education (Q4); Mathematics (miscellaneous) (Q4)";"Mathematics; Social Sciences"
78;21101049681;"Verbum (Lithuania)";journal;"20296223, 25388746";"Vilnius University Press";Yes;Yes;0,104;Q4;2;6;13;140;2;12;0,15;23,33;85,71;0;1;Lithuania;Eastern Europe;"Vilnius University Press";"2019-2025";"Education (Q4); Linguistics and Language (Q4)";"Social Sciences"
79;19600157337;"Acta Comeniana";journal;"02315955";"Academy of Sciences of the Czech Republic";No;No;0,103;Q4;4;6;17;0;0;16;0,00;0,00;57,14;0;0;Czech Republic;Eastern Europe;"Academy of Sciences of the Czech Republic";"2005, 2007, 2009-2022";"Cultural Studies (Q4); Education (Q4); History (Q4); Philosophy (Q4); Religious Studies (Q4)";"Arts and Humanities; Social Sciences"
80;21100332241;"Aussiger Beitrage";journal;"18026419";"Jan-Evangelista-Purkyne-University";No;No;0,103;Q4;3;17;38;388;4;32;0,11;22,82;75,00;0;0;Czech Republic;Eastern Europe;"Jan-Evangelista-Purkyne-University";"2013-2024";"Literature and Literary Theory (Q3); Education (Q4); Linguistics and Language (Q4)";"Arts and Humanities; Social Sciences"
81;21101039071;"Acta Facultatis Philosophicae Universitatis Ostravienis Studia Germanistica";journal;"25710273, 1803408X";"University of Ostrava, Faculty of Arts";Yes;Yes;0,102;Q4;2;15;29;405;3;29;0,10;27,00;68,75;0;0;Czech Republic;Eastern Europe;"University of Ostrava, Faculty of Arts";"2019-2024";"Literature and Literary Theory (Q3); Cultural Studies (Q4); Education (Q4); Linguistics and Language (Q4)";"Arts and Humanities; Social Sciences"
82;21101039065;"Ethics in Progress";journal;"20849257";"Adam Mickiewicz University, Faculty of Philosophy";Yes;Yes;0,102;Q4;6;19;62;552;12;62;0,19;29,05;63,16;0;2;Poland;Eastern Europe;"Adam Mickiewicz University, Faculty of Philosophy";"2010-2024";"Developmental and Educational Psychology (Q4); Education (Q4); Philosophy (Q4); Psychology (miscellaneous) (Q4)";"Arts and Humanities; Psychology; Social Sciences"
83;21101038532;"Ukrainian Journal of Radiology and Oncology";journal;"27087166, 27087174";"Grigoriev Institute for medical Radiology and Oncology NAMS of Ukraine";Yes;No;0,101;Q4;4;41;32;1246;1;32;0,03;30,39;63,64;0;25;Ukraine;Eastern Europe;"Grigoriev Institute for medical Radiology and Oncology NAMS of Ukraine";"2020-2024";"Education (Q4); Oncology (Q4); Radiological and Ultrasound Technology (Q4); Radiology, Nuclear Medicine and Imaging (Q4)";"Health Professions; Medicine; Social Sciences"
84;21100976733;"Przeglad Rusycystyczny";journal;"0137298X";"Polskie Towarzystwo Rusycystyczne";Yes;Yes;0,100;Q4;2;51;116;1176;7;113;0,06;23,06;73,21;0;4;Poland;Eastern Europe;"Polskie Towarzystwo Rusycystyczne";"2019-2024";"Cultural Studies (Q4); Education (Q4); Linguistics and Language (Q4); Literature and Literary Theory (Q4); Philosophy (Q4)";"Arts and Humanities; Social Sciences"
85;21101226103;"Acta Iadertina";journal;"18453392, 18491243";"University of Zadar";No;No;;-;2;16;11;553;0;10;0,00;34,56;86,36;0;0;Croatia;Eastern Europe;"University of Zadar";"2020-2024";"Education; Philosophy; Social Sciences (miscellaneous)";"Arts and Humanities; Social Sciences"
86;21101155946;"Acta Universitatis Lodziensis. Folia Historica";journal;"24506990, 02086050";"Lodz University Press";Yes;Yes;;-;1;25;21;869;0;19;0,00;34,76;36,36;0;3;Poland;Eastern Europe;"Lodz University Press";"2020-2024";"Arts and Humanities (miscellaneous); Education; History";"Arts and Humanities; Social Sciences"
87;21101248337;"Advanced Education";journal;"24093351, 24108286";"National Technical University of Ukraine Igor Sikorsky Kyiv Polytechnic Institute";Yes;No;;-;7;39;28;1286;20;28;0,71;32,97;73,08;0;0;Ukraine;Eastern Europe;"National Technical University of Ukraine Igor Sikorsky Kyiv Polytechnic Institute";"2020-2024";"Education";"Social Sciences"
88;21101134424;"Baltic Journal of Health and Physical Activity";journal;"20801297, 20809999";"Gdansk University of Physical Education and Sport";Yes;Yes;;-;10;80;127;2926;78;127;0,61;36,58;40,78;0;15;Poland;Eastern Europe;"Gdansk University of Physical Education and Sport";"2019-2024";"Education; Health Professions (miscellaneous); Physical Therapy, Sports Therapy and Rehabilitation; Public Health, Environmental and Occupational Health";"Health Professions; Medicine; Social Sciences"
89;21101052865;"Detskie Chtenia";journal;"26867052, 23045817";"Institute of Russian Literature (The Pushkin House), Russian Academy of Sciences";Yes;Yes;;-;3;37;88;403;9;86;0,10;10,89;78,95;0;7;Russian Federation;Eastern Europe;"Institute of Russian Literature (The Pushkin House), Russian Academy of Sciences";"2019-2024";"Education; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
90;21101066748;"Health, Sport, Rehabilitation";journal;"25202677, 25202685";"Springer Nature";Yes;No;;-;8;26;68;821;25;68;0,37;31,58;43,24;0;3;Ukraine;Eastern Europe;"Springer Nature";"2019-2024";"Complementary and Manual Therapy; Education; Occupational Therapy; Orthopedics and Sports Medicine; Physical Therapy, Sports Therapy and Rehabilitation; Rehabilitation";"Health Professions; Medicine; Social Sciences"
91;21101090412;"Historia Scholastica";journal;"2336680X, 18044913";"Comenius National Pedagogical Library";Yes;Yes;;-;2;14;25;680;3;24;0,12;48,57;44,44;0;2;Czech Republic;Eastern Europe;"Comenius National Pedagogical Library";"2019-2024";"Education; History; Social Sciences (miscellaneous)";"Arts and Humanities; Social Sciences"
92;21101047721;"Human Research in Rehabilitation";journal;"22329935, 2232996X";"Institute for Human Rehabilitation";Yes;Yes;;-;4;19;38;465;5;38;0,13;24,47;67,31;1;8;Bosnia and Herzegovina;Eastern Europe;"Institute for Human Rehabilitation";"2019-2024";"Education; Rehabilitation; Social Psychology";"Medicine; Psychology; Social Sciences"
93;21101138521;"Journal of Education Culture and Society";journal;"20811640";"Pro Scientia Publica Foundation";Yes;No;;-;14;80;105;2484;43;105;0,41;31,05;67,65;1;41;Poland;Eastern Europe;"Pro Scientia Publica Foundation";"2019-2024";"Education; History; History and Philosophy of Science; Psychology (miscellaneous); Sociology and Political Science";"Arts and Humanities; Psychology; Social Sciences"
94;21101063020;"Journal of Linguistic and Intercultural Education";journal;"20656599";"Universitatea "1 Decembrie 1918" Alba Iulia";No;No;;-;2;18;43;697;3;43;0,07;38,72;72,00;0;4;Romania;Eastern Europe;"Universitatea "1 Decembrie 1918" Alba Iulia";"2019-2022";"Education; Linguistics and Language";"Social Sciences"
95;21101042128;"Juridical Tribune";journal;"22477195, 22480382";"Bucharest University of Economic Studies";Yes;Yes;;-;9;32;101;1065;15;100;0,15;33,28;56,60;0;16;Romania;Eastern Europe;"Bucharest University of Economic Studies";"2019-2023";"Education; Law; Political Science and International Relations; Public Administration";"Social Sciences"
96;21101262994;"Kinesiologia Slovenica";journal;"13182269, 22324062";"University of Ljubljana";No;No;;-;4;35;17;1180;3;17;0,18;33,71;24,00;0;0;Slovenia;Eastern Europe;"University of Ljubljana";"2020-2024";"Anthropology; Education; Health (social science)";"Social Sciences"
97;21101216643;"Magistra Iadertina";journal;"18490018, 18463606";"University of Zadar Department of Teacher and Preschool Teacher Education";Yes;Yes;;-;1;11;12;232;0;12;0,00;21,09;80,00;0;0;Croatia;Eastern Europe;"University of Zadar Department of Teacher and Preschool Teacher Education";"2020-2024";"Arts and Humanities (miscellaneous); Education";"Arts and Humanities; Social Sciences"
98;21101181929;"Mathematics and Education in Mathematics";journal;"13133330, 28154002";"Union of Bulgarian Mathematicians";No;No;;-;3;45;48;392;7;48;0,15;8,71;57,81;0;8;Bulgaria;Eastern Europe;"Union of Bulgarian Mathematicians";"2019-2024";"Applied Mathematics; Computer Science (miscellaneous); Education; Mathematics (miscellaneous)";"Computer Science; Mathematics; Social Sciences"
99;21100782416;"Music Scholarship (discontinued)";journal;"27823598, 2782358X";"Scholarly-Methodical Center";Yes;No;;-;7;42;236;581;33;235;0,15;13,83;68,66;0;3;Russian Federation;Eastern Europe;"Scholarly-Methodical Center";"2016-2021";"Education; Music";"Arts and Humanities; Social Sciences"
100;21101268226;"National Psychological Journal";journal;"20796617, 23099828";"Lomonosov Moscow State University";Yes;Yes;;-;4;14;41;695;11;41;0,27;49,64;77,42;0;0;Russian Federation;Eastern Europe;"Lomonosov Moscow State University";"2020-2021, 2023-2024";"Applied Psychology; Education; Experimental and Cognitive Psychology; Psychology (miscellaneous)";"Psychology; Social Sciences"
101;21101072016;"Neofilolog";journal;"14292173, 25453971";"Polskie Towarzystwo Neofilologiczne";Yes;Yes;;-;4;43;87;1038;12;79;0,14;24,14;71,74;0;10;Poland;Eastern Europe;"Polskie Towarzystwo Neofilologiczne";"2019-2024";"Education; Linguistics and Language";"Social Sciences"
102;21101124730;"Neonatology";journal;"23082402, 26587424";"Geotar Media Publishing Group";No;No;;-;5;34;78;1158;26;74;0,33;34,06;70,07;1;15;Russian Federation;Eastern Europe;"Geotar Media Publishing Group";"2019-2024";"Education; Family Practice; Medicine (miscellaneous); Pediatrics, Perinatology and Child Health";"Medicine; Social Sciences"
103;21101200961;"Odesa Medical Journal";journal;"22262008";"Odesa National Medical University";No;No;;-;2;29;45;396;0;45;0,00;13,66;56,14;0;0;Ukraine;Eastern Europe;"Odesa National Medical University";"2019, 2021-2024";"Dentistry (miscellaneous); Education; Medicine (miscellaneous); Pharmacology (medical)";"Dentistry; Medicine; Social Sciences"
104;21101119578;"Philological Class";journal;"20712405, 26585235";"Ural State Pedagogical University";Yes;Yes;;-;3;103;203;2388;11;202;0,05;23,18;78,18;0;11;Russian Federation;Eastern Europe;"Ural State Pedagogical University";"2019-2024";"Education; Linguistics and Language; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
105;21101204532;"Prace Literaturoznawcze";journal;"24500798, 23535164";"University of Warmia and Mazury";No;No;;-;1;22;19;604;1;19;0,05;27,45;57,14;0;0;Poland;Eastern Europe;"University of Warmia and Mazury";"2020-2024";"Education; Linguistics and Language; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
106;21101154815;"Rocznik Teologii Katolickiej";journal;"16448855";"Department of Catholic Theology, University of Bialystok";No;No;;-;2;13;28;315;1;28;0,04;24,23;50,00;0;0;Poland;Eastern Europe;"Department of Catholic Theology, University of Bialystok";"2019-2023";"Education; History; Philosophy; Religious Studies";"Arts and Humanities; Social Sciences"
107;21101125267;"Russian Language at School";journal;"26190966, 01316141";"Nash Language Limited Liability Company";No;No;;-;3;56;185;533;18;181;0,10;9,52;76,36;0;6;Russian Federation;Eastern Europe;"Nash Language Limited Liability Company";"2019-2025";"Education; Linguistics and Language";"Social Sciences"
108;21101128483;"Scientific Herald of Uzhhorod University. Series Physics (discontinued)";journal;"24158038";"Uzhhorod National University";No;No;;-;11;5;34;119;25;34;0,74;23,80;33,33;0;3;Ukraine;Eastern Europe;"Uzhhorod National University";"2019-2024";"Physics and Astronomy (miscellaneous)";"Physics and Astronomy"
109;21101145499;"Slobozhanskyi Herald of Science and Sport";journal;"23116374, 19910177";"Kharkiv State Academy of Physical Culture";Yes;Yes;;-;6;71;172;1213;31;172;0,18;17,08;64,38;0;8;Ukraine;Eastern Europe;"Kharkiv State Academy of Physical Culture";"2019-2024";"Education; Physical Therapy, Sports Therapy and Rehabilitation";"Health Professions; Social Sciences"
110;21101195782;"Ukrainian Journal of Cardiology";journal;"1608635X, 26644479";"National Scientific Center Academician M D Strazhesko Institute of Cardiology of the National Academy of Medical Sciences of Ukraine";No;No;;-;4;34;87;798;4;87;0,05;23,47;51,91;0;23;Ukraine;Eastern Europe;"National Scientific Center Academician M D Strazhesko Institute of Cardiology of the National Academy of Medical Sciences of Ukraine";"2019-2024";"Cardiology and Cardiovascular Medicine; Education; Emergency Medical Services; Internal Medicine";"Health Professions; Medicine; Social Sciences"
